time[s],wz1[dps],wz2[dps],wz3[dps],fz1[mps2],fz2[mps2],fz3[mps2]
302.2600,+2.67019807,+4.19058041,-10.76913289,+3.585344,+6.690561,+0.114581
302.2700,+2.28055611,-4.36287647,+12.56885074,+3.551990,+24.707195,-0.213856
302.2800,+2.67055573,+4.19052223,-10.77361716,+3.583947,+6.694302,+0.113779
302.2900,+2.28043954,-4.36623101,+12.57349973,+3.550581,+24.716744,-0.214888
302.3000,+2.67091181,+4.19052102,-10.77809650,+3.582550,+6.697583,+0.113029
302.3100,+2.28032215,-4.36952553,+12.57815170,+3.549173,+24.725844,-0.215869
302.3200,+2.67126627,+4.19057761,-10.78256209,+3.581155,+6.700433,+0.112328
302.3300,+2.28020384,-4.37275972,+12.58281447,+3.547766,+24.734523,-0.216805
302.3400,+2.67161912,+4.19069174,-10.78700675,+3.579761,+6.702885,+0.111670
302.3500,+2.28008458,-4.37593426,+12.58749430,+3.546360,+24.742813,-0.217700
302.3600,+2.67197038,+4.19086223,-10.79142478,+3.578368,+6.704968,+0.111049
302.3700,+2.27996431,-4.37905068,+12.59219605,+3.544956,+24.750746,-0.218560
302.3800,+2.67232008,+4.19108713,-10.79581180,+3.576977,+6.706716,+0.110461
302.3900,+2.27984303,-4.38211126,+12.59692339,+3.543553,+24.758354,-0.219390
302.4000,+2.67266829,+4.19136380,-10.80016459,+3.575587,+6.708160,+0.109900
302.4100,+2.27972074,-4.38511884,+12.60167889,+3.542151,+24.765668,-0.220195
302.4200,+2.67301509,+4.19168912,-10.80448093,+3.574198,+6.709331,+0.109362
302.4300,+2.27959745,-4.38807673,+12.60646421,+3.540750,+24.772717,-0.220979
302.4400,+2.67336055,+4.19205957,-10.80875947,+3.572811,+6.710257,+0.108843
302.4500,+2.27947320,-4.39098859,+12.61128021,+3.539351,+24.779531,-0.221747
302.4600,+2.67370478,+4.19247132,-10.81299959,+3.571425,+6.710969,+0.108338
302.4700,+2.27934801,-4.39385827,+12.61612708,+3.537953,+24.786138,-0.222501
302.4800,+2.67404787,+4.19292041,-10.81720132,+3.570040,+6.711491,+0.107844
302.4900,+2.27922195,-4.39668979,+12.62100443,+3.536556,+24.792562,-0.223246
302.5000,+2.67438994,+4.19340278,-10.82136520,+3.568657,+6.711850,+0.107359
302.5100,+2.27909505,-4.39948717,+12.62591142,+3.535160,+24.798829,-0.223985
302.5200,+2.67473109,+4.19391439,-10.82549220,+3.567275,+6.712069,+0.106878
302.5300,+2.27896737,-4.40225442,+12.63084684,+3.533766,+24.804961,-0.224719
302.5400,+2.67507141,+4.19445126,-10.82958362,+3.565894,+6.712168,+0.106399
302.5500,+2.27883898,-4.40499541,+12.63580918,+3.532372,+24.810977,-0.225453
302.5600,+2.67541103,+4.19500956,-10.83364105,+3.564515,+6.712168,+0.105920
302.5700,+2.27870993,-4.40771388,+12.64079671,+3.530981,+24.816897,-0.226187
302.5800,+2.67575002,+4.19558566,-10.83766624,+3.563136,+6.712086,+0.105440
302.5900,+2.27858027,-4.41041335,+12.64580753,+3.529590,+24.822738,-0.226923
302.6000,+2.67608849,+4.19617612,-10.84166111,+3.561759,+6.711939,+0.104957
302.6100,+2.27845007,-4.41309710,+12.65083966,+3.528201,+24.828513,-0.227664
302.6200,+2.67642652,+4.19677778,-10.84562766,+3.560384,+6.711739,+0.104469
302.6300,+2.27831936,-4.41576815,+12.65589105,+3.526813,+24.834237,-0.228408
302.6400,+2.67676419,+4.19738775,-10.84956791,+3.559009,+6.711500,+0.103976
302.6500,+2.27818822,-4.41842926,+12.66095961,+3.525426,+24.839921,-0.229159
302.6600,+2.67710158,+4.19800342,-10.85348391,+3.557636,+6.711232,+0.103477
302.6700,+2.27805667,-4.42108286,+12.66604332,+3.524040,+24.845575,-0.229915
302.6800,+2.67743875,+4.19862247,-10.85737766,+3.556264,+6.710945,+0.102972
302.6900,+2.27792477,-4.42373114,+12.67114015,+3.522656,+24.851208,-0.230678
302.7000,+2.67777576,+4.19924287,-10.86125113,+3.554893,+6.710647,+0.102460
302.7100,+2.27779255,-4.42637599,+12.67624818,+3.521273,+24.856827,-0.231448
302.7200,+2.67811267,+4.19986285,-10.86510620,+3.553524,+6.710344,+0.101941
302.7300,+2.27766004,-4.42901901,+12.68136556,+3.519891,+24.862438,-0.232225
302.7400,+2.67844951,+4.20048094,-10.86894465,+3.552156,+6.710042,+0.101415
302.7500,+2.27752728,-4.43166157,+12.68649053,+3.518511,+24.868047,-0.233008
302.7600,+2.67878633,+4.20109591,-10.87276818,+3.550789,+6.709746,+0.100882
302.7700,+2.27739429,-4.43430477,+12.69162147,+3.517132,+24.873656,-0.233797
302.7800,+2.67912316,+4.20170675,-10.87657835,+3.549423,+6.709458,+0.100343
302.7900,+2.27726109,-4.43694949,+12.69675685,+3.515754,+24.879271,-0.234593
302.8000,+2.67946002,+4.20231269,-10.88037664,+3.548059,+6.709183,+0.099798
302.8100,+2.27712769,-4.43959642,+12.70189528,+3.514377,+24.884892,-0.235394
302.8200,+2.67979694,+4.20291315,-10.88416437,+3.546696,+6.708921,+0.099247
302.8300,+2.27699411,-4.44224603,+12.70703548,+3.513002,+24.890521,-0.236201
302.8400,+2.68013392,+4.20350774,-10.88794275,+3.545334,+6.708675,+0.098691
302.8500,+2.27686037,-4.44489865,+12.71217630,+3.511627,+24.896160,-0.237013
302.8600,+2.68047099,+4.20409619,-10.89171288,+3.543973,+6.708445,+0.098130
302.8700,+2.27672647,-4.44755446,+12.71731671,+3.510255,+24.901809,-0.237829
302.8800,+2.68080815,+4.20467841,-10.89547573,+3.542614,+6.708230,+0.097565
302.8900,+2.27659241,-4.45021350,+12.72245580,+3.508883,+24.907468,-0.238649
302.9000,+2.68114540,+4.20525439,-10.89923217,+3.541255,+6.708032,+0.096996
302.9100,+2.27645819,-4.45287574,+12.72759276,+3.507513,+24.913137,-0.239472
302.9200,+2.68148275,+4.20582423,-10.90298295,+3.539898,+6.707850,+0.096424
302.9300,+2.27632383,-4.45554102,+12.73272689,+3.506144,+24.918815,-0.240298
302.9400,+2.68182018,+4.20638812,-10.90672871,+3.538543,+6.707682,+0.095849
302.9500,+2.27618931,-4.45820914,+12.73785760,+3.504776,+24.924502,-0.241127
302.9600,+2.68215771,+4.20694629,-10.91047002,+3.537188,+6.707529,+0.095271
302.9700,+2.27605464,-4.46087982,+12.74298438,+3.503409,+24.930196,-0.241958
302.9800,+2.68249532,+4.20749903,-10.91420735,+3.535835,+6.707389,+0.094692
302.9900,+2.27591981,-4.46355277,+12.74810680,+3.502044,+24.935897,-0.242791
303.0000,+2.68283301,+4.20804666,-10.91794107,+3.534483,+6.707261,+0.094111
303.0100,+2.27578482,-4.46622765,+12.75322453,+3.500680,+24.941603,-0.243624
303.0200,+2.68317077,+4.20858954,-10.92167150,+3.533132,+6.707143,+0.093528
303.0300,+2.27564966,-4.46890410,+12.75833728,+3.499317,+24.947313,-0.244459
303.0400,+2.68350860,+4.20912801,-10.92539889,+3.531783,+6.707035,+0.092945
303.0500,+2.27551433,-4.47158178,+12.76344484,+3.497956,+24.953025,-0.245295
303.0600,+2.68384648,+4.20966243,-10.92912343,+3.530435,+6.706934,+0.092361
303.0700,+2.27537883,-4.47426032,+12.76854705,+3.496595,+24.958739,-0.246130
303.0800,+2.68418440,+4.21019317,-10.93284525,+3.529088,+6.706841,+0.091776
303.0900,+2.27524314,-4.47693937,+12.77364380,+3.495236,+24.964453,-0.246966
303.1000,+2.68452236,+4.21072056,-10.93656445,+3.527742,+6.706753,+0.091192
303.1100,+2.27510727,-4.47961859,+12.77873503,+3.493879,+24.970166,-0.247802
303.1200,+2.68486035,+4.21124494,-10.94028106,+3.526398,+6.706669,+0.090607
303.1300,+2.27497121,-4.48229767,+12.78382071,+3.492522,+24.975876,-0.248638
303.1400,+2.68519836,+4.21176662,-10.94399512,+3.525055,+6.706589,+0.090023
303.1500,+2.27483495,-4.48497631,+12.78890083,+3.491167,+24.981583,-0.249473
303.1600,+2.68553639,+4.21228588,-10.94770660,+3.523713,+6.706510,+0.089439
303.1700,+2.27469849,-4.48765422,+12.79397541,+3.489813,+24.987285,-0.250307
303.1800,+2.68587442,+4.21280299,-10.95141547,+3.522372,+6.706433,+0.088856
303.1900,+2.27456183,-4.49033116,+12.79904450,+3.488461,+24.992982,-0.251141
303.2000,+2.68621245,+4.21331819,-10.95512169,+3.521032,+6.706355,+0.088273
303.2100,+2.27442496,-4.49300690,+12.80410816,+3.487109,+24.998672,-0.251974
303.2200,+2.68655047,+4.21383169,-10.95882518,+3.519694,+6.706277,+0.087691
303.2300,+2.27428787,-4.49568123,+12.80916647,+3.485759,+25.004356,-0.252807
303.2400,+2.68688848,+4.21434369,-10.96252587,+3.518357,+6.706197,+0.087109
303.2500,+2.27415058,-4.49835398,+12.81421950,+3.484410,+25.010031,-0.253638
303.2600,+2.68722648,+4.21485435,-10.96622366,+3.517022,+6.706115,+0.086528
303.2700,+2.27401307,-4.50102500,+12.81926735,+3.483063,+25.015697,-0.254469
303.2800,+2.68756445,+4.21536381,-10.96991848,+3.515687,+6.706030,+0.085948
303.2900,+2.27387533,-4.50369414,+12.82431010,+3.481716,+25.021355,-0.255299
303.3000,+2.68790240,+4.21587220,-10.97361021,+3.514354,+6.705942,+0.085369
303.3100,+2.27373738,-4.50636131,+12.82934784,+3.480371,+25.027002,-0.256127
303.3200,+2.68824031,+4.21637960,-10.97729878,+3.513022,+6.705849,+0.084790
303.3300,+2.27359921,-4.50902642,+12.83438068,+3.479028,+25.032640,-0.256955
303.3400,+2.68857820,+4.21688611,-10.98098409,+3.511691,+6.705753,+0.084212
303.3500,+2.27346082,-4.51168938,+12.83940870,+3.477685,+25.038267,-0.257783
303.3600,+2.68891605,+4.21739178,-10.98466604,+3.510362,+6.705651,+0.083635
303.3700,+2.27332220,-4.51435015,+12.84443199,+3.476344,+25.043883,-0.258609
303.3800,+2.68925387,+4.21789667,-10.98834455,+3.509034,+6.705545,+0.083059
303.3900,+2.27318336,-4.51700868,+12.84945062,+3.475004,+25.049487,-0.259434
303.4000,+2.68959165,+4.21840081,-10.99201954,+3.507707,+6.705433,+0.082483
303.4100,+2.27304429,-4.51966494,+12.85446469,+3.473665,+25.055081,-0.260259
303.4200,+2.68992938,+4.21890421,-10.99569093,+3.506381,+6.705316,+0.081907
303.4300,+2.27290501,-4.52231892,+12.85947425,+3.472328,+25.060663,-0.261083
303.4400,+2.69026708,+4.21940690,-10.99935864,+3.505057,+6.705194,+0.081333
303.4500,+2.27276549,-4.52497061,+12.86447939,+3.470991,+25.066233,-0.261906
303.4600,+2.69060474,+4.21990888,-11.00302261,+3.503734,+6.705066,+0.080759
303.4700,+2.27262576,-4.52762000,+12.86948015,+3.469657,+25.071792,-0.262729
303.4800,+2.69094236,+4.22041014,-11.00668279,+3.502421,+6.707960,+0.080185
303.4900,-1.05427300,-4.53182022,+12.87465780,+3.468324,+25.078017,-0.262680
303.5000,+0.50053174,+4.22468708,-11.01078777,+3.501092,+6.705703,+0.068223
303.5100,-0.30709870,-4.52844983,+12.87897640,+3.466991,+25.082906,-0.283650
303.5200,+0.24496056,+4.22608746,-11.01447273,+3.499772,+6.705512,+0.050327
303.5300,-0.22006431,-4.53239764,+12.88419304,+3.465660,+25.088667,-0.302736
303.5400,+0.21525401,+4.22251299,-11.01758575,+3.498454,+6.705809,+0.032008
303.5500,-0.21004013,-4.54132168,+12.88993006,+3.464331,+25.094807,-0.321128
303.5600,+0.21206441,+4.21472475,-11.02029760,+3.497136,+6.706518,+0.014294
303.5700,-0.20894745,-4.55398832,+12.89597169,+3.463003,+25.101397,-0.338627
303.5800,+0.21206117,+4.20372330,-11.02278390,+3.495820,+6.707725,-0.002401
303.5900,-0.20883551,-4.56939089,+12.90215289,+3.461676,+25.108508,-0.354955
303.6000,+0.21249085,+4.19043713,-11.02519020,+3.494505,+6.709471,-0.017813
303.6100,-0.20878913,-4.58665102,+12.90834403,+3.460350,+25.116152,-0.369900
303.6200,+0.21301336,+4.17568397,-11.02763049,+3.493190,+6.711741,-0.031765
303.6300,-0.20871651,-4.60500782,+12.91444630,+3.459026,+25.124290,-0.383327
303.6400,+0.21357413,+4.16016695,-11.03018991,+3.491877,+6.714477,-0.044154
303.6500,-0.20862064,-4.62381448,+12.92038810,+3.457702,+25.132850,-0.395161
303.6600,+0.21415420,+4.14447742,-11.03292817,+3.490565,+6.717593,-0.054936
303.6700,-0.20851355,-4.64253359,+12.92612149,+3.456380,+25.141736,-0.405387
303.6800,+0.21474074,+4.12910052,-11.03588304,+3.489254,+6.720986,-0.064120
303.6900,-0.20840637,-4.66073054,+12.93161867,+3.455059,+25.150841,-0.414033
303.7000,+0.21532352,+4.11442245,-11.03907389,+3.487944,+6.724547,-0.071751
303.7100,-0.20830827,-4.67806555,+12.93686851,+3.453738,+25.160053,-0.421163
303.7200,+0.21589432,+4.10073901,-11.04250499,+3.486635,+6.728165,-0.077910
303.7300,-0.20822645,-4.69428471,+12.94187334,+3.452419,+25.169267,-0.426869
303.7400,+0.21644677,+4.08826484,-11.04616862,+3.485327,+6.731737,-0.082699
303.7500,-0.20816634,-4.70921050,+12.94664594,+3.451101,+25.178383,-0.431264
303.7600,+0.21697614,+4.07714306,-11.05004794,+3.484021,+6.735171,-0.086238
303.7700,-0.20813176,-4.72273208,+12.95120684,+3.449785,+25.187314,-0.434473
303.7800,+0.21747920,+4.06745491,-11.05411957,+3.482716,+6.738387,-0.088659
303.7900,-0.20812519,-4.73479571,+12.95558192,+3.448469,+25.195990,-0.436631
303.8000,+0.21795396,+4.05922925,-11.05835575,+3.481412,+6.741320,-0.090095
303.8100,-0.20814788,-4.74539546,+12.95980034,+3.447155,+25.204352,-0.437872
303.8200,+0.21839955,+4.05245157,-11.06272635,+3.480110,+6.743922,-0.090684
303.8300,-0.20820009,-4.75456441,+12.96389278,+3.445842,+25.212360,-0.438333
303.8400,+0.21881603,+4.04707248,-11.06720042,+3.478809,+6.746160,-0.090558
303.8500,-0.20828130,-4.76236655,+12.96789004,+3.444530,+25.219987,-0.438145
303.8600,+0.21920417,+4.04301549,-11.07174748,+3.477509,+6.748015,-0.089845
303.8700,-0.20839028,-4.76888935,+12.97182181,+3.443219,+25.227223,-0.437429
303.8800,+0.21956536,+4.04018403,-11.07633859,+3.476211,+6.749483,-0.088664
303.8900,-0.20852537,-4.77423711,+12.97571585,+3.441917,+25.229276,-0.436302
303.9000,-3.13173196,+4.03686918,-11.08076060,+3.474914,+6.749805,-0.086244
303.9100,-2.38562671,-4.77470472,+12.97913927,+3.440601,+25.240663,-0.446400
303.9200,-2.36879470,+4.04221368,-11.08605437,+3.473618,+6.752945,-0.104774
303.9300,-2.65343643,-4.77720438,+12.98298502,+3.439295,+25.248176,-0.462179
303.9400,-2.27485950,+4.04106466,-11.09042530,+3.472323,+6.754582,-0.121229
303.9500,-2.68668935,-4.78388113,+12.98741500,+3.437989,+25.255196,-0.478273
303.9600,-2.26308402,+4.03564783,-11.09423284,+3.471030,+6.756067,-0.136875
303.9700,-2.69098544,-4.79409924,+12.99227521,+3.436686,+25.262266,-0.493700
303.9800,-2.26136181,+4.02709141,-11.09767985,+3.469738,+6.757719,-0.151581
303.9900,-2.69164327,-4.80697071,+12.99740285,+3.435383,+25.269577,-0.508091
304.0000,-2.26082621,+4.01629729,-11.10092105,+3.468447,+6.759665,-0.165123
304.0100,-2.69180292,-4.82167006,+13.00266194,+3.434082,+25.277208,-0.521226
304.0200,-2.26039752,+4.00404504,-11.10407857,+3.467157,+6.761954,-0.177330
304.0300,-2.69186766,-4.83747428,+13.00794539,+3.432782,+25.285180,-0.532966
304.0400,-2.25995561,+3.99100492,-11.10724628,+3.465869,+6.764581,-0.188097
304.0500,-2.69190051,-4.85376634,+13.01317248,+3.431483,+25.293468,-0.543237
304.0600,-2.25949730,+3.97774202,-11.11049320,+3.464581,+6.767503,-0.197378
304.0700,-2.69192036,-4.87003192,+13.01828573,+3.430186,+25.302018,-0.552015
304.0800,-2.25903212,+3.96472134,-11.11386670,+3.463295,+6.770657,-0.205173
304.0900,-2.69193878,-4.88585373,+13.02324766,+3.428889,+25.310756,-0.559324
304.1000,-2.25856950,+3.95231436,-11.11739574,+3.462009,+6.773964,-0.211522
304.1100,-2.69196467,-4.90090425,+13.02803755,+3.427594,+25.319601,-0.565219
304.1200,-2.25811720,+3.94080684,-11.12109404,+3.460725,+6.777339,-0.216496
304.1300,-2.69200497,-4.91493750,+13.03264840,+3.426300,+25.328470,-0.569784
304.1400,-2.25768133,+3.93040742,-11.12496301,+3.459442,+6.780702,-0.220191
304.1500,-2.69206493,-4.92778022,+13.03708406,+3.425007,+25.337282,-0.573123
304.1600,-2.25726640,+3.92125653,-11.12899449,+3.458170,+6.787128,-0.222717
304.1700,-6.05850687,-4.94089436,+13.04153998,+3.423713,+25.346770,-0.574467
304.1800,-4.42460172,+3.91730768,-11.13363314,+3.456879,+6.788999,-0.235876
304.1900,-5.28756612,-4.94503331,+13.04497885,+3.422423,+25.356039,-0.596171
304.2000,-4.69949874,+3.91167762,-11.13798385,+3.455599,+6.793127,-0.253936
304.2100,-5.18990274,-4.95520379,+13.04917931,+3.421134,+25.365909,-0.615090
304.2200,-4.73426109,+3.90239781,-11.14189251,+3.454321,+6.797614,-0.271660
304.2300,-5.17765620,-4.96907801,+13.05378751,+3.419846,+25.375932,-0.632546
304.2400,-4.73841963,+3.89017946,-11.14550377,+3.453044,+6.802278,-0.288106
304.2500,-5.17621887,-4.98545652,+13.05861134,+3.418560,+25.386139,-0.648474
304.2600,-4.73862493,+3.87595879,-11.14896729,+3.451768,+6.807157,-0.302961
304.2700,-5.17611584,-5.00339854,+13.06351069,+3.417275,+25.396570,-0.662711
304.2800,-4.73828934,+3.86058527,-11.15240350,+3.450493,+6.812263,-0.316065
304.2900,-5.17615509,-5.02211087,+13.06838035,+3.415991,+25.407211,-0.675150
304.3000,-4.73786348,+3.84478433,-11.15590252,+3.449219,+6.817564,-0.327344
304.3100,-5.17619835,-5.04093000,+13.07314449,+3.414708,+25.418015,-0.685749
304.3200,-4.73741768,+3.82915749,-11.15952738,+3.447946,+6.822995,-0.336784
304.3300,-5.17623969,-5.05931391,+13.07775246,+3.413426,+25.428906,-0.694524
304.3400,-4.73697150,+3.81418921,-11.16331787,+3.446675,+6.828474,-0.344426
304.3500,-5.17628798,-5.07683339,+13.08217490,+3.412145,+25.439794,-0.701536
304.3600,-4.73653597,+3.80025602,-11.16729443,+3.445404,+6.833907,-0.350348
304.3700,-5.17635198,-5.09316220,+13.08639990,+3.410866,+25.450587,-0.706881
304.3800,-4.73611920,+3.78763673,-11.17146173,+3.444135,+6.839201,-0.354664
304.3900,-5.17643858,-5.10806643,+13.09042951,+3.409587,+25.461193,-0.710682
304.4000,-4.73572720,+3.77652345,-11.17581213,+3.442868,+6.844271,-0.357504
304.4100,-5.17655280,-5.12139331,+13.09427645,+3.408310,+25.471531,-0.713082
304.4200,-4.73536421,+3.76703267,-11.18032874,+3.441601,+6.849041,-0.359018
304.4300,-5.17669800,-5.13306011,+13.09796122,+3.407034,+25.481532,-0.714232
304.4400,-4.73503293,+3.75921638,-11.18498817,+3.440336,+6.853448,-0.359361
304.4500,-5.17687607,-5.14304322,+13.10150952,+3.405759,+25.491141,-0.714290
304.4600,-4.73473473,+3.75307272,-11.18976287,+3.439073,+6.857447,-0.358691
304.4700,-5.17708766,-5.15136776,+13.10495010,+3.404485,+25.500320,-0.713414
304.4800,-4.73446984,+3.74855607,-11.19462324,+3.437810,+6.861006,-0.357165
304.4900,-5.17733244,-5.15809776,+13.10831286,+3.403213,+25.509045,-0.711758
304.5000,-4.73423759,+3.74558642,-11.19953921,+3.436550,+6.864110,-0.354933
304.5100,-5.17760922,-5.16332733,+13.11162742,+3.401941,+25.517309,-0.709468
304.5200,-4.73403653,+3.74405785,-11.20448162,+3.435290,+6.866759,-0.352136
304.5300,-5.17791623,-5.16717251,+13.11492191,+3.400672,+25.525117,-0.706679
304.5400,-4.73386471,+3.74384615,-11.20942322,+3.434033,+6.868966,-0.348905
304.5500,-5.17825120,-5.16976422,+13.11822213,+3.399403,+25.532487,-0.703516
304.5600,-4.73371971,+3.74481546,-11.21433947,+3.432776,+6.870755,-0.345357
304.5700,-5.17861155,-5.17124201,+13.12155089,+3.398136,+25.539449,-0.700092
304.5800,-4.73359888,+3.74682397,-11.21920900,+3.431522,+6.872158,-0.341599
304.5900,-5.17899453,-5.17174885,+13.12492764,+3.396870,+25.546040,-0.696504
304.6000,-4.73349941,+3.74972874,-11.22401390,+3.430268,+6.873217,-0.337722
304.6100,-5.17939727,-5.17142674,+13.12836830,+3.395606,+25.552302,-0.692838
304.6200,-4.73341843,+3.75338968,-11.22873989,+3.429017,+6.873977,-0.333804
304.6300,-5.17981694,-5.17041321,+13.13188520,+3.394343,+25.558283,-0.689165
304.6400,-4.73335310,+3.75767261,-11.23337621,+3.427766,+6.874488,-0.329910
304.6500,-5.18025079,-5.16883853,+13.13548717,+3.393082,+25.564034,-0.685544
304.6600,-4.73330069,+3.76245170,-11.23791552,+3.426517,+6.874799,-0.326094
304.6700,-5.18069619,-5.16682367,+13.13917979,+3.391822,+25.569605,-0.682022
304.6800,-4.73325862,+3.76761122,-11.24235364,+3.425270,+6.874963,-0.322396
304.6900,-5.18115069,-5.16447889,+13.14296563,+3.390563,+25.575046,-0.678636
304.7000,-4.73322451,+3.77304663,-11.24668925,+3.424024,+6.875028,-0.318849
304.7100,-5.18161209,-5.16190282,+13.14684459,+3.389306,+25.580405,-0.675412
304.7200,-4.73319619,+3.77866531,-11.25092353,+3.422779,+6.875041,-0.315473
304.7300,-5.18207836,-5.15918206,+13.15081428,+3.388050,+25.585727,-0.672367
304.7400,-4.73317171,+3.78438669,-11.25505980,+3.421536,+6.875045,-0.312283
304.7500,-5.18254776,-5.15639114,+13.15487038,+3.386795,+25.591053,-0.669511
304.7600,-4.73314939,+3.79014217,-11.25910312,+3.420294,+6.875079,-0.309284
304.7700,-5.18301877,-5.15359284,+13.15900702,+3.385542,+25.596421,-0.666848
304.7800,-4.73312776,+3.79587467,-11.26305997,+3.419054,+6.875178,-0.306478
304.7900,-5.18349009,-5.15083868,+13.16321713,+3.384291,+25.601861,-0.664375
304.8000,-4.73310563,+3.80153802,-11.26693780,+3.417814,+6.875371,-0.303859
304.8100,-5.18396068,-5.14816967,+13.16749284,+3.383041,+25.607401,-0.662086
304.8200,-4.73308198,+3.80709611,-11.27074480,+3.416577,+6.875682,-0.301420
304.8300,-5.18442968,-5.14561721,+13.17182573,+3.381792,+25.613063,-0.659971
304.8400,-4.73305603,+3.81252201,-11.27448952,+3.415340,+6.876130,-0.299149
304.8500,-5.18489643,-5.14320401,+13.17620715,+3.380544,+25.618863,-0.658017
304.8600,-4.73302719,+3.81779698,-11.27818067,+3.414105,+6.876730,-0.297033
304.8700,-5.18536045,-5.14094508,+13.18062843,+3.379298,+25.624814,-0.656210
304.8800,-4.73299504,+3.82290943,-11.28182682,+3.412871,+6.877492,-0.295056
304.8900,-5.18582142,-5.13884882,+13.18508116,+3.378054,+25.630922,-0.654535
304.9000,-4.73295930,+3.82785393,-11.28543625,+3.411639,+6.878420,-0.293204
304.9100,-5.18627914,-5.13691792,+13.18955727,+3.376811,+25.637191,-0.652977
304.9200,-4.73291982,+3.83263024,-11.28901682,+3.410407,+6.879517,-0.291460
304.9300,-5.18673354,-5.13515041,+13.19404925,+3.375569,+25.643622,-0.651518
304.9400,-4.73287658,+3.83724233,-11.29257576,+3.409177,+6.880780,-0.289808
304.9500,-5.18718462,-5.13354053,+13.19855021,+3.374328,+25.650210,-0.650143
304.9600,-4.73282964,+3.84169755,-11.29611969,+3.407949,+6.882205,-0.288233
304.9700,-5.18763249,-5.13207954,+13.20305393,+3.373089,+25.656950,-0.648838
304.9800,-4.73277913,+3.84600580,-11.29965448,+3.406721,+6.883784,-0.286721
304.9900,-5.18807729,-5.13075653,+13.20755497,+3.371851,+25.663833,-0.647589
305.0000,-4.73272524,+3.85017884,-11.30318526,+3.405495,+6.885508,-0.285258
305.0100,-5.18851923,-5.12955908,+13.21204863,+3.370615,+25.670848,-0.646383
305.0200,-4.73266821,+3.85422963,-11.30671638,+3.404271,+6.887365,-0.283832
305.0300,-5.18895853,-5.12847382,+13.21653095,+3.369380,+25.677985,-0.645208
305.0400,-4.73260830,+3.85817181,-11.31025146,+3.403047,+6.889343,-0.282432
305.0500,-5.18939545,-5.12748698,+13.22099874,+3.368147,+25.685230,-0.644054
305.0600,-4.73254579,+3.86201919,-11.31379340,+3.401825,+6.891429,-0.281050
305.0700,-5.18983024,-5.12658477,+13.22544948,+3.366914,+25.692570,-0.642912
305.0800,-4.73248096,+3.86578543,-11.31734441,+3.400604,+6.893611,-0.279675
305.0900,-5.19026317,-5.12575377,+13.22988132,+3.365683,+25.699992,-0.641775
305.1000,-4.73241410,+3.86948367,-11.32090606,+3.399385,+6.895874,-0.278302
305.1100,-5.19069450,-5.12498118,+13.23429300,+3.364454,+25.707482,-0.640636
305.1200,-4.73234548,+3.87312632,-11.32447938,+3.398167,+6.898205,-0.276925
305.1300,-5.19112446,-5.12425503,+13.23868380,+3.363226,+25.715028,-0.639490
305.1400,-4.73227538,+3.87672488,-11.32806485,+3.396950,+6.900592,-0.275538
305.1500,-5.19155328,-5.12356432,+13.24305346,+3.361999,+25.722616,-0.638333
305.1600,-4.73220403,+3.88028981,-11.33166255,+3.395735,+6.903021,-0.274140
305.1700,-5.19198119,-5.12289914,+13.24740215,+3.360773,+25.730235,-0.637162
305.1800,-4.73213166,+3.88383047,-11.33527216,+3.394520,+6.905483,-0.272726
305.1900,-5.19240835,-5.12225072,+13.25173035,+3.359549,+25.737875,-0.635975
305.2000,-4.73205847,+3.88735506,-11.33889303,+3.393308,+6.907965,-0.271295
305.2100,-5.19283496,-5.12161141,+13.25603884,+3.358327,+25.745523,-0.634770
305.2200,-4.73198465,+3.89087067,-11.34252429,+3.392096,+6.910458,-0.269846
305.2300,-5.19326114,-5.12097469,+13.26032863,+3.357105,+25.753173,-0.633546
305.2400,-4.73191036,+3.89438325,-11.34616484,+3.390886,+6.912953,-0.268379
305.2500,-5.19368703,-5.12033515,+13.26460088,+3.355885,+25.760814,-0.632304
305.2600,-4.73183572,+3.89789772,-11.34981345,+3.389678,+6.915444,-0.266894
305.2700,-5.19411272,-5.11968836,+13.26885686,+3.354667,+25.768440,-0.631045
305.2800,-4.73176084,+3.90141800,-11.35346882,+3.388470,+6.917923,-0.265392
305.2900,-5.19453832,-5.11903086,+13.27309792,+3.353450,+25.776046,-0.629767
305.3000,-4.73168583,+3.90494712,-11.35712955,+3.387264,+6.920384,-0.263872
305.3100,-5.19496387,-5.11836005,+13.27732544,+3.352234,+25.783624,-0.628474
305.3200,-4.73161075,+3.90848728,-11.36079427,+3.386060,+6.922822,-0.262337
305.3300,-5.19538943,-5.11767409,+13.28154080,+3.351019,+25.791173,-0.627165
305.3400,-4.73153565,+3.91203997,-11.36446158,+3.384857,+6.925235,-0.260788
305.3500,-5.19581503,-5.11697180,+13.28574533,+3.349806,+25.798687,-0.625842
305.3600,-4.73146058,+3.91560606,-11.36813018,+3.383655,+6.927618,-0.259226
305.3700,-5.19624070,-5.11625260,+13.28994033,+3.348595,+25.806164,-0.624508
305.3800,-4.73138555,+3.91918588,-11.37179877,+3.382455,+6.929970,-0.257653
305.3900,-5.19666645,-5.11551638,+13.29412701,+3.347384,+25.813602,-0.623162
305.4000,-4.73131059,+3.92277931,-11.37546618,+3.381256,+6.932288,-0.256070
305.4100,-5.19709228,-5.11476345,+13.29830649,+3.346176,+25.821000,-0.621807
305.4200,-4.73123570,+3.92638590,-11.37913130,+3.380058,+6.934572,-0.254478
